CC003N1	CC003P1	CC003P2	CC003P3
0.014667031064954	0.0136857722469495	0.0241345154977895	0.0200946723593837
0.0568916826090917	0.0563781148757078	0.0735873215277946	0.0600055689623167
0.152637332604537	0.150694886002362	0.170077066170609	0.154817152403935
0.254942151771887	0.255851273200715	0.265117290363105	0.244106181548172
0.266739546324132	0.265843098071275	0.251588432826806	0.256125858548357
0.165436822446935	0.172283283374209	0.153987389172082	0.168553926118433
0.0534298988794753	0.0556211584461198	0.0381707051916991	0.0582884722480045
0.0256900792566275	0.022981197202289	0.0185055444157225	0.0277984035641359
0.0095654550423613	0.00666121658037363	0.00483173483439229	0.0102097642472619
