WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1
0.0156865795478117	0.0140707239017165	0.0200408239005381	0.0167863471043551	0.0193856460694177	0.016217158800279	0.0141947971962343
0.10371292263016	0.111640085693882	0.076707181295231	0.0807143523267742	0.103663316941059	0.0890781213671239	0.0926181188960906
0.259178593652769	0.277023988997329	0.229959176099462	0.232957194814884	0.248129142612786	0.251482213438735	0.25926034548494
0.267086704003319	0.283583273823693	0.243203748376322	0.243098946190432	0.24894875632528	0.276854219948849	0.267032290230812
0.117065961418793	0.106720622074109	0.127017999628874	0.121467872796792	0.114068847551849	0.114304812834225	0.118485497257823
0.0856150176311968	0.0705652093416911	0.105469474856189	0.100158537722652	0.0905494975411589	0.0839049058358521	0.0830571604539989
0.0848890271727857	0.0733423259012404	0.110108554462795	0.107968852000373	0.0946119307248236	0.0906184608230644	0.0914449951608646
0.0512601120099564	0.0491417387394536	0.0697021710892559	0.0733236967266623	0.0603306963153018	0.0601894908160893	0.0575710473062146
0.0155050819332089	0.0139120315268851	0.0177908702913342	0.0235242003170754	0.0203121659183237	0.0173506161357824	0.0163357480130217
